play,act,scene,location,entity_text,spacy_label,label_description,start_char,end_char
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Exit Nurse,ORG,"Companies, agencies, institutions, etc.",4615,4625
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Peter,PERSON,"People, including fictional",4633,4638
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,PETER,PERSON,"People, including fictional",4640,4645
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,FIRST,ORDINAL,"""first"", ""second"", etc.",4755,4760
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,MUSICIAN,PERSON,"People, including fictional",4761,4769
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,PETER,PERSON,"People, including fictional",4791,4796
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,FIRST,ORDINAL,"""first"", ""second"", etc.",4902,4907
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,MUSICIAN,PERSON,"People, including fictional",4908,4916
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,PETER,PERSON,"People, including fictional",4959,4964
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,FIRST,ORDINAL,"""first"", ""second"", etc.",4985,4990
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,PETER,PERSON,"People, including fictional",5005,5010
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,FIRST,ORDINAL,"""first"", ""second"", etc.",5045,5050
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,MUSICIAN,PERSON,"People, including fictional",5051,5059
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,PETER,PERSON,"People, including fictional",5084,5089
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,gleek,NORP,Nationalities or religious or political groups,5122,5127
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,FIRST,ORDINAL,"""first"", ""second"", etc.",5159,5164
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,MUSICIAN,PERSON,"People, including fictional",5165,5173
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,PETER,ORG,"Companies, agencies, institutions, etc.",5218,5223
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,FIRST,ORDINAL,"""first"", ""second"", etc.",5354,5359
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,MUSICIAN,PERSON,"People, including fictional",5360,5368
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,MUSICIAN,PERSON,"People, including fictional",5415,5423
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,PETER,PERSON,"People, including fictional",5476,5481
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Simon Catling,PERSON,"People, including fictional",5781,5794
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,FIRST,ORDINAL,"""first"", ""second"", etc.",5796,5801
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,MUSICIAN,PERSON,"People, including fictional",5802,5810
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,PETER,ORG,"Companies, agencies, institutions, etc.",5859,5864
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Hugh Rebeck,PERSON,"People, including fictional",5888,5899
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,MUSICIAN,PERSON,"People, including fictional",5908,5916
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,PETER,ORG,"Companies, agencies, institutions, etc.",5975,5980
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,James Soundpost,PERSON,"People, including fictional",6008,6023
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,PETER,ORG,"Companies, agencies, institutions, etc.",6072,6077
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,FIRST,ORDINAL,"""first"", ""second"", etc.",6297,6302
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,MUSICIAN,PERSON,"People, including fictional",6303,6311
THE TRAGEDY OF ROMEO AND JULIET,4,5,Juliet's Chamber; Juliet on the bed.,Jack,PERSON,"People, including fictional",6377,6381
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,this day,DATE,Absolute or relative dates or periods,160,168
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,Verona,GPE,"Countries, cities, states",535,541
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,Balthasar,PERSON,"People, including fictional",552,561
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,Dost,PERSON,"People, including fictional",563,567
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,Friar,PRODUCT,"Objects, vehicles, foods, etc. (not services)",603,608
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,Juliet,PERSON,"People, including fictional",660,666
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,Capel,PERSON,"People, including fictional",797,802
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,tonight,TIME,Times smaller than a day,1151,1158
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,Friar,PRODUCT,"Objects, vehicles, foods, etc. (not services)",1381,1386
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,Exit Balthasar,PERSON,"People, including fictional",1501,1515
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,Juliet,PERSON,"People, including fictional",1523,1529
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,tonight,TIME,Times smaller than a day,1552,1559
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,Sharp,ORG,"Companies, agencies, institutions, etc.",1813,1818
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,Remnants,ORG,"Companies, agencies, institutions, etc.",2056,2064
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,Mantua,GPE,"Countries, cities, states",2250,2256
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,forty ducats,MONEY,"Monetary values, including unit",2612,2624
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,Mantua,GPE,"Countries, cities, states",2933,2939
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,thine eyes,GPE,"Countries, cities, states",3110,3120
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,twenty,CARDINAL,Numerals that do not fall under another type,3498,3504
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,Farewell,PERSON,"People, including fictional",3735,3743
THE TRAGEDY OF ROMEO AND JULIET,5,1,Mantua. A Street.,Juliet,PERSON,"People, including fictional",3825,3831
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,John,PERSON,"People, including fictional",12,16
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,JOHN,PERSON,"People, including fictional",24,28
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,Lawrence,PERSON,"People, including fictional",78,86
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,Mantua,GPE,"Countries, cities, states",162,168
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,Romeo,PERSON,"People, including fictional",180,185
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,JOHN,PERSON,"People, including fictional",238,242
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,One,CARDINAL,Numerals that do not fall under another type,282,285
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,Mantua,GPE,"Countries, cities, states",550,556
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,Romeo,ORG,"Companies, agencies, institutions, etc.",618,623
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,JOHN,PERSON,"People, including fictional",631,635
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,May,DATE,Absolute or relative dates or periods,885,888
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,Friar John,PERSON,"People, including fictional",905,915
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,JOHN,PERSON,"People, including fictional",989,993
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,this three hours,TIME,Times smaller than a day,1094,1110
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,Juliet,PERSON,"People, including fictional",1121,1127
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,beshrew,PERSON,"People, including fictional",1143,1150
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,Romeo,ORG,"Companies, agencies, institutions, etc.",1164,1169
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,Mantua,GPE,"Countries, cities, states",1235,1241
THE TRAGEDY OF ROMEO AND JULIET,5,2,Friar Lawrence's Cell.,Romeo,ORG,"Companies, agencies, institutions, etc.",1272,1277
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Paris,GPE,"Countries, cities, states",6,11
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,PARIS,GPE,"Countries, cities, states",55,60
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,unfirm,GPE,"Countries, cities, states",291,297
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Whistle,PERSON,"People, including fictional",350,357
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,hear'st,PERSON,"People, including fictional",390,397
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,PARIS,GPE,"Countries, cities, states",565,570
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,thy canopy,PERSON,"People, including fictional",630,640
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,tonight,TIME,Times smaller than a day,939,946
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Balthasar,PERSON,"People, including fictional",1063,1072
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,early in the morning,TIME,Times smaller than a day,1177,1197
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Whate'er,GPE,"Countries, cities, states",1289,1297
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,hear'st,DATE,Absolute or relative dates or periods,1303,1310
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,PARIS,GPE,"Countries, cities, states",2353,2358
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Montague,GPE,"Countries, cities, states",2618,2626
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,PARIS,GPE,"Countries, cities, states",3173,3178
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Wilt,PERSON,"People, including fictional",3251,3255
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,PARIS,GPE,"Countries, cities, states",3367,3372
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Falls,PERSON,"People, including fictional",3389,3394
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",3444,3450
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Mercutio,PERSON,"People, including fictional",3508,3516
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,County,GPE,"Countries, cities, states",3534,3540
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Paris,GPE,"Countries, cities, states",3541,3546
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Paris,GPE,"Countries, cities, states",3638,3643
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",3664,3670
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",3743,3749
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,One,CARDINAL,Numerals that do not fall under another type,3792,3795
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",3933,3939
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,interr'd,DATE,Absolute or relative dates or periods,4045,4053
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Paris,GPE,"Countries, cities, states",4062,4067
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Beauty,PERSON,"People, including fictional",4368,4374
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",4671,4677
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Lawrence,PERSON,"People, including fictional",5547,5555
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Saint Francis,PERSON,"People, including fictional",5606,5619
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,tonight,TIME,Times smaller than a day,5641,5648
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Capels,PERSON,"People, including fictional",5973,5979
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,half an hour,TIME,Times smaller than a day,6172,6184
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Paris,GPE,"Countries, cities, states",6850,6855
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",6959,6965
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,JULIET,PERSON,"People, including fictional",6983,6989
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Romeo,PRODUCT,"Objects, vehicles, foods, etc. (not services)",7096,7101
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Paris,GPE,"Countries, cities, states",7349,7354
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",7482,7488
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Exit Friar Lawrence,PERSON,"People, including fictional",7562,7581
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Romeo,ORG,"Companies, agencies, institutions, etc.",8065,8070
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Enter Watch with the Page of Paris,WORK_OF_ART,"Titles of books, songs, etc.",8088,8122
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,FIRST,ORDINAL,"""first"", ""second"", etc.",8183,8188
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,the County,GPE,"Countries, cities, states",8340,8350
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",8362,8368
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,this two days,DATE,Absolute or relative dates or periods,8420,8433
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Montagues,PERSON,"People, including fictional",8496,8505
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Balthasar,PERSON,"People, including fictional",8717,8726
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Romeo,ORG,"Companies, agencies, institutions, etc.",8749,8754
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,FIRST WATCH,ORG,"Companies, agencies, institutions, etc.",8794,8805
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,FIRST WATCH,ORG,"Companies, agencies, institutions, etc.",9056,9067
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,morning,TIME,Times smaller than a day,9214,9221
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Lady Capulet,PERSON,"People, including fictional",9245,9257
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,CAPULET,ORG,"Companies, agencies, institutions, etc.",9270,9277
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Romeo,ORG,"Companies, agencies, institutions, etc.",9370,9375
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",9382,9388
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Paris,GPE,"Countries, cities, states",9399,9404
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Paris,GPE,"Countries, cities, states",9555,9560
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Romeo,PERSON,"People, including fictional",9572,9577
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",9588,9594
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Friar,PRODUCT,"Objects, vehicles, foods, etc. (not services)",9712,9717
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Romeo,PERSON,"People, including fictional",9735,9740
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,CAPULET,ORG,"Companies, agencies, institutions, etc.",9811,9818
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,mista'en,FAC,"Buildings, airports, highways, bridges, etc.",9885,9893
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Montague,GPE,"Countries, cities, states",9937,9945
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,CAPULET,ORG,"Companies, agencies, institutions, etc.",9996,10003
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Enter Montague,ORG,"Companies, agencies, institutions, etc.",10082,10096
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Montague,GPE,"Countries, cities, states",10123,10131
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,MONTAGUE,DATE,Absolute or relative dates or periods,10197,10205
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,tonight,TIME,Times smaller than a day,10239,10246
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,MONTAGUE,DATE,Absolute or relative dates or periods,10376,10384
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Romeo,ORG,"Companies, agencies, institutions, etc.",11148,11153
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",11187,11193
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Romeo,ORG,"Companies, agencies, institutions, etc.",11221,11226
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Tybalt,PERSON,"People, including fictional",11405,11411
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",11413,11419
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Paris,GPE,"Countries, cities, states",11529,11534
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,second,ORDINAL,"""first"", ""second"", etc.",11625,11631
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Romeo,PERSON,"People, including fictional",11840,11845
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Friar John,PERSON,"People, including fictional",12014,12024
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Return'd,PERSON,"People, including fictional",12066,12074
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,the prefixed hour,TIME,Times smaller than a day,12109,12126
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Romeo,ORG,"Companies, agencies, institutions, etc.",12259,12264
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,some minute,TIME,Times smaller than a day,12283,12294
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Paris,GPE,"Countries, cities, states",12352,12357
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Romeo,PERSON,"People, including fictional",12367,12372
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Miscarried,ORG,"Companies, agencies, institutions, etc.",12677,12687
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,some hour,TIME,Times smaller than a day,12732,12741
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Romeo,ORG,"Companies, agencies, institutions, etc.",12849,12854
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",12926,12932
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Mantua,GPE,"Countries, cities, states",12972,12978
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,the County's,GPE,"Countries, cities, states",13212,13224
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Sirrah,PERSON,"People, including fictional",13253,13259
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Friar,PRODUCT,"Objects, vehicles, foods, etc. (not services)",13548,13553
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",13733,13739
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Capulet,PERSON,"People, including fictional",13765,13772
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Montague,GPE,"Countries, cities, states",13774,13782
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,CAPULET,ORG,"Companies, agencies, institutions, etc.",13969,13976
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Montague,PERSON,"People, including fictional",13988,13996
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,MONTAGUE,DATE,Absolute or relative dates or periods,14074,14082
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Verona,PERSON,"People, including fictional",14164,14170
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",14265,14271
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,CAPULET,ORG,"Companies, agencies, institutions, etc.",14273,14280
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Romeo,ORG,"Companies, agencies, institutions, etc.",14296,14301
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,this morning,TIME,Times smaller than a day,14379,14391
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Juliet,PERSON,"People, including fictional",14590,14596
THE TRAGEDY OF ROMEO AND JULIET,5,3,A churchyard; in it a Monument belonging to the Capulets.,Romeo,EVENT,"Named hurricanes, battles, wars, sports events, etc.",14605,14610
